"record_id","param","sampledate","value"
"3449","K","2008-07-11","2.81"
"3450","Mg","2008-07-11","27.66"
"3451","Mn","2008-07-11","0.00635"
"3452","NH4","2008-07-11","0.1396"
"3453","NO3NO2","2008-07-11","0.55810"
"3454","Na","2008-07-11","17.26"
"3455","SO4","2008-07-11","17.03"
"3456","SRP","2008-07-11","0.0586"
"3457","TIC","2008-07-11","41.014"
"3458","TKN","2008-07-11","0.9587"
"3459","TOC","2008-07-11","5.1278"
"3460","TP","2008-07-11","0.101"
"3461","Temp","2008-07-11","19.992"
"3462","Zoop","2008-07-11","46267"
"3463","pH","2008-07-11","8.694"
"3464","secchi","2008-07-11","2.171"
"3465","Bacillariophyta","2008-07-11","0.156144439"
"3466","Chlorophyta","2008-07-11","0.023396963"
"3467","Cyanophyta","2008-07-11","8.041003921"
"3468","DayLength","2008-07-11","14.93873393"
"3469","Month","2008-07-22","7"
"3470","Year","2008-07-22","08"
"3471","Season","2008-07-22","summer"
"3472","serialdate","2008-07-22","733611"
"3473","Alk","2008-07-22","3315"
"3474","Ca","2008-07-22","27.925"
"3475","Chl","2008-07-22","9.751"
"3476","Cl","2008-07-22","39.61"
"3477","DIC","2008-07-22","35.10"
"3478","DO","2008-07-22","7.097"
"3479","DOC","2008-07-22","5.50"
"3480","DOsat","2008-07-22","87.306"
"3481","DRSilica","2008-07-22","1.875"
"3482","Fe","2008-07-22","0.000"
"3483","K","2008-07-22","2.78"
"3484","Mg","2008-07-22","27.11"
"3485","Mn","2008-07-22","0.00724"
"3486","NH4","2008-07-22","0.0487"
"3487","NO3NO2","2008-07-22","0.38138"
"3488","Na","2008-07-22","17.05"
"3489","SO4","2008-07-22","16.85"
"3490","SRP","2008-07-22","0.0243"
"3491","TIC","2008-07-22","35.431"
"3492","TKN","2008-07-22","0.9089"
"3493","TOC","2008-07-22","5.5759"
"3494","TP","2008-07-22","0.069"
"3495","Temp","2008-07-22","21.824"
"3496","Zoop","2008-07-22","38265"
"3497","pH","2008-07-22","8.878"
"3498","secchi","2008-07-22","2.114"
"3499","Bacillariophyta","2008-07-22","0.209451782"
"3500","Chlorophyta","2008-07-22","0.012772495"
"3501","Cyanophyta","2008-07-22","9.488052668"
"3502","DayLength","2008-07-22","14.63674867"
"3503","Month","2008-08-07","8"
"3504","Year","2008-08-07","08"
"3505","Season","2008-08-07","summer"
"3506","serialdate","2008-08-07","733627"
"3507","Alk","2008-08-07","3452"
"3508","Ca","2008-08-07","27.623"
"3509","Chl","2008-08-07","7.338"
"3510","Cl","2008-08-07","39.47"
"3511","DIC","2008-08-07","36.64"
"3512","DO","2008-08-07","6.255"
"3513","DOC","2008-08-07","5.39"
"3514","DOsat","2008-08-07","75.554"
"3515","DRSilica","2008-08-07","2.261"
"3516","Fe","2008-08-07","0.000"
"3517","K","2008-08-07","2.78"
"3518","Mg","2008-08-07","26.91"
"3519","Mn","2008-08-07","0.00781"
"3520","NH4","2008-08-07","0.0918"
"3521","NO3NO2","2008-08-07","0.40949"
"3522","Na","2008-08-07","16.96"
"3523","SO4","2008-08-07","16.80"
"3524","SRP","2008-08-07","0.0447"
"3525","TIC","2008-08-07","36.905"
"3526","TKN","2008-08-07","0.8710"
"3527","TOC","2008-08-07","5.4526"
"3528","TP","2008-08-07","0.091"
"3529","Temp","2008-08-07","21.895"
"3530","Zoop","2008-08-07","44841"
"3531","pH","2008-08-07","8.618"
"3532","secchi","2008-08-07","1.805"
"3533","Bacillariophyta","2008-08-07","0.106314628"
"3534","Chlorophyta","2008-08-07","0.015641585"
"3535","Cyanophyta","2008-08-07","11.65193277"
"3536","DayLength","2008-08-07","14.04247504"
"3537","Month","2008-08-22","8"
"3538","Year","2008-08-22","08"
"3539","Season","2008-08-22","summer"
"3540","serialdate","2008-08-22","733642"
"3541","Alk","2008-08-22","3498"
"3542","Ca","2008-08-22","27.927"
"3543","Chl","2008-08-22","8.269"
"3544","Cl","2008-08-22","39.63"
"3545","DIC","2008-08-22","38.25"
"3546","DO","2008-08-22","6.892"
"3547","DOC","2008-08-22","5.29"
"3548","DOsat","2008-08-22","82.365"
"3549","DRSilica","2008-08-22","2.067"
"3550","Fe","2008-08-22","0.000"
"3551","K","2008-08-22","2.78"
"3552","Mg","2008-08-22","27.08"
"3553","Mn","2008-08-22","0.00689"
"3554","NH4","2008-08-22","0.0944"
"3555","NO3NO2","2008-08-22","0.23497"
"3556","Na","2008-08-22","17.01"
"3557","SO4","2008-08-22","16.81"
"3558","SRP","2008-08-22","0.0331"
"3559","TIC","2008-08-22","38.485"
"3560","TKN","2008-08-22","0.8734"
"3561","TOC","2008-08-22","5.3242"
"3562","TP","2008-08-22","0.072"
"3563","Temp","2008-08-22","21.435"
"3564","Zoop","2008-08-22","47129"
"3565","pH","2008-08-22","8.725"
"3566","secchi","2008-08-22","1.848"
"3567","Bacillariophyta","2008-08-22","0.114516117"
"3568","Chlorophyta","2008-08-22","0.021704471"
"3569","Cyanophyta","2008-08-22","8.774099536"
"3570","DayLength","2008-08-22","13.37433452"
"3571","Month","2008-09-05","9"
"3572","Year","2008-09-05","08"
"3573","Season","2008-09-05","summer"
"3574","serialdate","2008-09-05","733656"
"3575","Alk","2008-09-05","3579"
"3576","Ca","2008-09-05","28.586"
"3577","Chl","2008-09-05","6.589"
"3578","Cl","2008-09-05","39.97"
"3579","DIC","2008-09-05","37.37"
"3580","DO","2008-09-05","6.276"
"3581","DOC","2008-09-05","5.13"
"3582","DOsat","2008-09-05","75.218"
"3583","DRSilica","2008-09-05","2.397"
"3584","Fe","2008-09-05","0.000"
"3585","K","2008-09-05","2.79"
"3586","Mg","2008-09-05","27.43"
"3587","Mn","2008-09-05","0.00564"
"3588","NH4","2008-09-05","0.1818"
"3589","NO3NO2","2008-09-05","0.05978"
"3590","Na","2008-09-05","17.14"
"3591","SO4","2008-09-05","16.86"
"3592","SRP","2008-09-05","0.0468"
"3593","TIC","2008-09-05","38.029"
"3594","TKN","2008-09-05","0.8194"
"3595","TOC","2008-09-05","5.4291"
"3596","TP","2008-09-05","0.079"
"3597","Temp","2008-09-05","21.474"
"3598","Zoop","2008-09-05","61172"
"3599","pH","2008-09-05","8.756"
"3600","secchi","2008-09-05","1.985"
"3601","Bacillariophyta","2008-09-05","0.056429548"
"3602","Chlorophyta","2008-09-05","0.009654773"
"3603","Cyanophyta","2008-09-05","3.317481032"
"3604","DayLength","2008-09-05","12.6969069"
"3605","Month","2008-09-15","9"
"3606","Year","2008-09-15","08"
"3607","Season","2008-09-15","summer"
"3608","serialdate","2008-09-15","733666"
"3609","Alk","2008-09-15","3643"
"3610","Ca","2008-09-15","28.255"
"3611","Chl","2008-09-15","6.592"
"3612","Cl","2008-09-15","39.86"
"3613","DIC","2008-09-15","38.94"
"3614","DO","2008-09-15","7.366"
"3615","DOC","2008-09-15","5.22"
"3616","DOsat","2008-09-15","84.368"
"3617","DRSilica","2008-09-15","2.258"
"3618","Fe","2008-09-15","0.000"
"3619","K","2008-09-15","2.77"
"3620","Mg","2008-09-15","27.08"
"3621","Mn","2008-09-15","0.00529"
"3622","NH4","2008-09-15","0.1564"
"3623","NO3NO2","2008-09-15","0.20457"
"3624","Na","2008-09-15","16.90"
"3625","SO4","2008-09-15","16.68"
"3626","SRP","2008-09-15","0.0447"
"3627","TIC","2008-09-15","39.481"
"3628","TKN","2008-09-15","0.8506"
"3629","TOC","2008-09-15","5.7410"
"3630","TP","2008-09-15","0.079"
"3631","Temp","2008-09-15","19.920"
"3632","Zoop","2008-09-15","53032"
"3633","pH","2008-09-15","8.695"
"3634","secchi","2008-09-15","2.580"
"3635","Bacillariophyta","2008-09-15","0.034083242"
"3636","Chlorophyta","2008-09-15","0.020993706"
"3637","Cyanophyta","2008-09-15","5.013230549"
"3638","DayLength","2008-09-15","12.19780395"
"3639","Month","2008-10-02","10"
"3640","Year","2008-10-02","08"
"3641","Season","2008-10-02","fall"
"3642","serialdate","2008-10-02","733683"
"3643","Alk","2008-10-02","3817"
"3644","Ca","2008-10-02","28.381"
"3645","Chl","2008-10-02","6.758"
"3646","Cl","2008-10-02","39.97"
"3647","DIC","2008-10-02","39.89"
"3648","DO","2008-10-02","7.596"
"3649","DOC","2008-10-02","5.18"
"3650","DOsat","2008-10-02","87.013"
"3651","DRSilica","2008-10-02","2.318"
"3652","Fe","2008-10-02","0.000"
"3653","K","2008-10-02","2.75"
"3654","Mg","2008-10-02","27.02"
"3655","Mn","2008-10-02","0.00383"
"3656","NH4","2008-10-02","0.1024"
"3657","NO3NO2","2008-10-02","0.14645"
"3658","Na","2008-10-02","16.78"
"3659","SO4","2008-10-02","16.55"
"3660","SRP","2008-10-02","0.0287"
"3661","TIC","2008-10-02","39.728"
"3662","TKN","2008-10-02","0.8150"
"3663","TOC","2008-10-02","5.4220"
"3664","TP","2008-10-02","0.066"
"3665","Temp","2008-10-02","19.533"
"3666","Zoop","2008-10-02","51306"
"3667","pH","2008-10-02","8.663"
"3668","secchi","2008-10-02","2.545"
"3669","Bacillariophyta","2008-10-02","0.046486233"
"3670","Chlorophyta","2008-10-02","0.03682751"
"3671","Cyanophyta","2008-10-02","4.309530354"
"3672","DayLength","2008-10-02","11.34643709"
"3673","Month","2008-10-17","10"
"3674","Year","2008-10-17","08"
"3675","Season","2008-10-17","fall"
"3676","serialdate","2008-10-17","733698"
"3677","Alk","2008-10-17","3674"
"3678","Ca","2008-10-17","28.217"
"3679","Chl","2008-10-17","5.472"
"3680","Cl","2008-10-17","39.95"
"3681","DIC","2008-10-17","41.16"
"3682","DO","2008-10-17","8.079"
"3683","DOC","2008-10-17","5.32"
"3684","DOsat","2008-10-17","87.742"
"3685","DRSilica","2008-10-17","2.549"
"3686","Fe","2008-10-17","0.000"
"3687","K","2008-10-17","2.70"
"3688","Mg","2008-10-17","26.73"
"3689","Mn","2008-10-17","0.00212"
"3690","NH4","2008-10-17","0.2502"
"3691","NO3NO2","2008-10-17","0.24374"
"3692","Na","2008-10-17","16.51"
"3693","SO4","2008-10-17","16.32"
"3694","SRP","2008-10-17","0.0634"
"3695","TIC","2008-10-17","41.998"
"3696","TKN","2008-10-17","0.9389"
"3697","TOC","2008-10-17","5.9276"
"3698","TP","2008-10-17","0.097"
"3699","Temp","2008-10-17","17.426"
"3700","Zoop","2008-10-17","47331"
"3701","pH","2008-10-17","8.540"
"3702","secchi","2008-10-17","3.132"
"3703","Bacillariophyta","2008-10-17","0.031058735"
"3704","Chlorophyta","2008-10-17","0.021287947"
"3705","Cyanophyta","2008-10-17","3.874139138"
"3706","DayLength","2008-10-17","10.61979831"
"3707","Month","2009-02-24","2"
"3708","Year","2009-02-24","09"
"3709","Season","2009-02-24","winter"
"3710","serialdate","2009-02-24","733828"
"3711","Alk","2009-02-24","3638"
"3712","Ca","2009-02-24","36.424"
"3713","Chl","2009-02-24","4.135"
"3714","Cl","2009-02-24","43.17"
"3715","DIC","2009-02-24","32.51"
"3716","DO","2009-02-24","11.692"
"3717","DOC","2009-02-24","4.88"
"3718","DOsat","2009-02-24","107.709"
"3719","DRSilica","2009-02-24","4.066"
"3720","Fe","2009-02-24","0.000"
"3721","K","2009-02-24","3.20"
"3722","Mg","2009-02-24","31.11"
"3723","Mn","2009-02-24","0.00000"
"3724","NH4","2009-02-24","0.2260"
"3725","NO3NO2","2009-02-24","1.06703"
"3726","Na","2009-02-24","19.53"
"3727","SO4","2009-02-24","17.26"
"3728","SRP","2009-02-24","0.1048"
"3729","TIC","2009-02-24","45.878"
"3730","TKN","2009-02-24","0.9609"
"3731","TOC","2009-02-24","14.8604"
"3732","TP","2009-02-24","0.140"
"3733","Temp","2009-02-24","10.507"
"3734","Zoop","2009-02-24","53816"
"3735","pH","2009-02-24","8.439"
"3736","secchi","2009-02-24","5.676"
"3737","Bacillariophyta","2009-02-24","0.155929146"
"3738","Chlorophyta","2009-02-24","0.019499091"
"3739","Cyanophyta","2009-02-24","0.783279664"
"3740","DayLength","2009-02-24","10.78551884"
"3741","Month","2009-04-29","4"
"3742","Year","2009-04-29","09"
"3743","Season","2009-04-29","spring"
"3744","serialdate","2009-04-29","733892"
"3745","Alk","2009-04-29","3474"
"3746","Ca","2009-04-29","38.759"
"3747","Chl","2009-04-29","5.911"
"3748","Cl","2009-04-29","44.06"
"3749","DIC","2009-04-29","32.90"
"3750","DO","2009-04-29","12.457"
"3751","DOC","2009-04-29","4.63"
"3752","DOsat","2009-04-29","114.445"
"3753","DRSilica","2009-04-29","3.922"
"3754","Fe","2009-04-29","0.000"
"3755","K","2009-04-29","3.48"
"3756","Mg","2009-04-29","32.24"
"3757","Mn","2009-04-29","0.00048"
"3758","NH4","2009-04-29","0.0903"
"3759","NO3NO2","2009-04-29","1.34215"
"3760","Na","2009-04-29","21.20"
"3761","SO4","2009-04-29","17.05"
"3762","SRP","2009-04-29","0.1046"
"3763","TIC","2009-04-29","47.259"
"3764","TKN","2009-04-29","0.9955"
"3765","TOC","2009-04-29","11.1768"
"3766","TP","2009-04-29","0.153"
"3767","Temp","2009-04-29","9.584"
"3768","Zoop","2009-04-29","63559"
"3769","pH","2009-04-29","8.582"
"3770","secchi","2009-04-29","3.619"
"3771","Bacillariophyta","2009-04-29","0.340108541"
"3772","Chlorophyta","2009-04-29","0.015790365"
"3773","Cyanophyta","2009-04-29","0.406816182"
"3774","DayLength","2009-04-29","13.89410977"
"3775","Month","2009-06-09","6"
"3776","Year","2009-06-09","09"
"3777","Season","2009-06-09","spring"
"3778","serialdate","2009-06-09","733933"
"3779","Alk","2009-06-09","3136"
"3780","Ca","2009-06-09","35.311"
"3781","Chl","2009-06-09","1.891"
"3782","Cl","2009-06-09","43.23"
"3783","DIC","2009-06-09","45.62"
"3784","DO","2009-06-09","8.972"
"3785","DOC","2009-06-09","4.71"
"3786","DOsat","2009-06-09","96.835"
"3787","DRSilica","2009-06-09","3.483"
"3788","Fe","2009-06-09","0.001"
"3789","K","2009-06-09","3.48"
"3790","Mg","2009-06-09","32.26"
"3791","Mn","2009-06-09","0.00115"
"3792","NH4","2009-06-09","0.1430"
"3793","NO3NO2","2009-06-09","1.24242"
"3794","Na","2009-06-09","21.10"
"3795","SO4","2009-06-09","17.11"
"3796","SRP","2009-06-09","0.0847"
"3797","TIC","2009-06-09","47.010"
"3798","TKN","2009-06-09","0.8365"
"3799","TOC","2009-06-09","5.2117"
"3800","TP","2009-06-09","0.114"
"3801","Temp","2009-06-09","16.383"
"3802","Zoop","2009-06-09","54968"
"3803","pH","2009-06-09","8.369"
"3804","secchi","2009-06-09","7.360"
"3805","Bacillariophyta","2009-06-09","0.063048847"
"3806","Chlorophyta","2009-06-09","0.009917849"
"3807","Cyanophyta","2009-06-09","0.473072107"
"3808","DayLength","2009-06-09","15.12191886"
"3809","Month","2009-06-18","6"
"3810","Year","2009-06-18","09"
"3811","Season","2009-06-18","spring"
"3812","serialdate","2009-06-18","733942"
"3813","Alk","2009-06-18","3067"
"3814","Ca","2009-06-18","34.900"
"3815","Chl","2009-06-18","4.435"
"3816","Cl","2009-06-18","43.25"
"3817","DIC","2009-06-18","40.93"
"3818","DO","2009-06-18","9.105"
"3819","DOC","2009-06-18","4.86"
"3820","DOsat","2009-06-18","100.379"
"3821","DRSilica","2009-06-18","3.497"
"3822","Fe","2009-06-18","0.001"
"3823","K","2009-06-18","3.48"
"3824","Mg","2009-06-18","32.28"
"3825","Mn","2009-06-18","0.00127"
"3826","NH4","2009-06-18","0.0965"
"3827","NO3NO2","2009-06-18","1.07537"
"3828","Na","2009-06-18","21.12"
"3829","SO4","2009-06-18","17.16"
"3830","SRP","2009-06-18","0.0775"
"3831","TIC","2009-06-18","44.461"
"3832","TKN","2009-06-18","0.9178"
"3833","TOC","2009-06-18","6.4577"
"3834","TP","2009-06-18","0.121"
"3835","Temp","2009-06-18","17.399"
"3836","Zoop","2009-06-18","58565"
"3837","pH","2009-06-18","8.518"
"3838","secchi","2009-06-18","5.355"
"3839","Bacillariophyta","2009-06-18","0.121359099"
"3840","Chlorophyta","2009-06-18","0.018294036"
"3841","Cyanophyta","2009-06-18","1.439856122"
"3842","DayLength","2009-06-18","15.18585356"
"3843","Month","2009-06-26","6"
"3844","Year","2009-06-26","09"
"3845","Season","2009-06-26","summer"
"3846","serialdate","2009-06-26","733950"
"3847","Alk","2009-06-26","2930"
"3848","Ca","2009-06-26","34.481"
"3849","Chl","2009-06-26","5.235"
"3850","Cl","2009-06-26","43.28"
"3851","DIC","2009-06-26","40.03"
"3852","DO","2009-06-26","8.899"
"3853","DOC","2009-06-26","4.91"
"3854","DOsat","2009-06-26","100.687"
"3855","DRSilica","2009-06-26","3.473"
"3856","Fe","2009-06-26","0.001"
"3857","K","2009-06-26","3.51"
"3858","Mg","2009-06-26","32.33"
"3859","Mn","2009-06-26","0.00148"
"3860","NH4","2009-06-26","0.0646"
"3861","NO3NO2","2009-06-26","1.03650"
"3862","Na","2009-06-26","21.28"
"3863","SO4","2009-06-26","17.15"
"3864","SRP","2009-06-26","0.0729"
"3865","TIC","2009-06-26","43.233"
"3866","TKN","2009-06-26","0.9410"
"3867","TOC","2009-06-26","6.1276"
"3868","TP","2009-06-26","0.123"
"3869","Temp","2009-06-26","18.323"
"3870","Zoop","2009-06-26","59653"
"3871","pH","2009-06-26","8.573"
"3872","secchi","2009-06-26","5.011"
"3873","Bacillariophyta","2009-06-26","0.100194207"
"3874","Chlorophyta","2009-06-26","0.017829112"
"3875","Cyanophyta","2009-06-26","1.683821487"
"3876","DayLength","2009-06-26","15.16680789"
"3877","Month","2009-07-07","7"
"3878","Year","2009-07-07","09"
"3879","Season","2009-07-07","summer"
"3880","serialdate","2009-07-07","733961"
"3881","Alk","2009-07-07","2766"
"3882","Ca","2009-07-07","34.070"
"3883","Chl","2009-07-07","6.298"
"3884","Cl","2009-07-07","43.42"
"3885","DIC","2009-07-07","37.84"
"3886","DO","2009-07-07","8.892"
"3887","DOC","2009-07-07","4.86"
"3888","DOsat","2009-07-07","103.078"
"3889","DRSilica","2009-07-07","4.132"
"3890","Fe","2009-07-07","0.001"
"3891","K","2009-07-07","3.51"
"3892","Mg","2009-07-07","32.34"
"3893","Mn","2009-07-07","0.00161"
"3894","NH4","2009-07-07","0.0228"
"3895","NO3NO2","2009-07-07","1.07318"
"3896","Na","2009-07-07","21.28"
"3897","SO4","2009-07-07","17.27"
"3898","SRP","2009-07-07","0.0807"
"3899","TIC","2009-07-07","41.986"
"3900","TKN","2009-07-07","0.8453"
"3901","TOC","2009-07-07","5.3020"
"3902","TP","2009-07-07","0.130"
"3903","Temp","2009-07-07","18.820"
"3904","Zoop","2009-07-07","57895"
"3905","pH","2009-07-07","8.354"
"3906","secchi","2009-07-07","2.595"
"3907","Bacillariophyta","2009-07-07","0.055070268"
"3908","Chlorophyta","2009-07-07","0.014748229"
"3909","Cyanophyta","2009-07-07","4.4054457"
"3910","DayLength","2009-07-07","15.02625436"
"3911","Month","2009-07-30","7"
"3912","Year","2009-07-30","09"
"3913","Season","2009-07-30","summer"
"3914","serialdate","2009-07-30","733984"
"3915","Alk","2009-07-30","3136"
"3916","Ca","2009-07-30","33.362"
"3917","Chl","2009-07-30","10.289"
"3918","Cl","2009-07-30","43.99"
"3919","DIC","2009-07-30","37.52"
"3920","DO","2009-07-30","8.099"
"3921","DOC","2009-07-30","5.03"
"3922","DOsat","2009-07-30","93.325"
"3923","DRSilica","2009-07-30","3.683"
"3924","Fe","2009-07-30","0.000"
"3925","K","2009-07-30","3.49"
"3926","Mg","2009-07-30","32.37"
"3927","Mn","2009-07-30","0.00191"
"3928","NH4","2009-07-30","0.0632"
"3929","NO3NO2","2009-07-30","0.55745"
"3930","Na","2009-07-30","21.29"
"3931","SO4","2009-07-30","17.64"
"3932","SRP","2009-07-30","0.0540"
"3933","TIC","2009-07-30","39.821"
"3934","TKN","2009-07-30","0.9944"
"3935","TOC","2009-07-30","6.0253"
"3936","TP","2009-07-30","0.103"
"3937","Temp","2009-07-30","19.249"
"3938","Zoop","2009-07-30","44696"
"3939","pH","2009-07-30","8.602"
"3940","secchi","2009-07-30","2.102"
"3941","Bacillariophyta","2009-07-30","0.250736115"
"3942","Chlorophyta","2009-07-30","0.032225819"
"3943","Cyanophyta","2009-07-30","5.63317678"
"3944","DayLength","2009-07-30","14.36825802"
"3945","Month","2009-08-10","8"
"3946","Year","2009-08-10","09"
"3947","Season","2009-08-10","summer"
"3948","serialdate","2009-08-10","733995"
"3949","Alk","2009-08-10","3283"
"3950","Ca","2009-08-10","33.321"
"3951","Chl","2009-08-10","10.142"
"3952","Cl","2009-08-10","44.00"
"3953","DIC","2009-08-10","37.38"
"3954","DO","2009-08-10","7.660"
"3955","DOC","2009-08-10","5.05"
"3956","DOsat","2009-08-10","89.209"
"3957","DRSilica","2009-08-10","3.554"
"3958","Fe","2009-08-10","0.000"
"3959","K","2009-08-10","3.49"
"3960","Mg","2009-08-10","32.37"
"3961","Mn","2009-08-10","0.00192"
"3962","NH4","2009-08-10","0.0632"
"3963","NO3NO2","2009-08-10","0.44468"
"3964","Na","2009-08-10","21.29"
"3965","SO4","2009-08-10","17.65"
"3966","SRP","2009-08-10","0.0488"
"3967","TIC","2009-08-10","39.019"
"3968","TKN","2009-08-10","0.9698"
"3969","TOC","2009-08-10","5.8950"
"3970","TP","2009-08-10","0.096"
"3971","Temp","2009-08-10","19.737"
"3972","Zoop","2009-08-10","51525"
"3973","pH","2009-08-10","8.617"
"3974","secchi","2009-08-10","1.943"
"3975","Bacillariophyta","2009-08-10","0.281202872"
"3976","Chlorophyta","2009-08-10","0.042177734"
"3977","Cyanophyta","2009-08-10","6.124587994"
"3978","DayLength","2009-08-10","13.92635022"
"3979","Month","2009-08-26","8"
"3980","Year","2009-08-26","09"
"3981","Season","2009-08-26","summer"
"3982","serialdate","2009-08-26","734011"
"3983","Alk","2009-08-26","3208"
"3984","Ca","2009-08-26","33.585"
"3985","Chl","2009-08-26","10.140"
"3986","Cl","2009-08-26","43.14"
"3987","DIC","2009-08-26","37.31"
"3988","DO","2009-08-26","7.413"
"3989","DOC","2009-08-26","5.02"
"3990","DOsat","2009-08-26","85.767"
"3991","DRSilica","2009-08-26","2.910"
"3992","Fe","2009-08-26","0.001"
"3993","K","2009-08-26","3.51"
"3994","Mg","2009-08-26","32.33"
"3995","Mn","2009-08-26","0.00167"
"3996","NH4","2009-08-26","0.0588"
"3997","NO3NO2","2009-08-26","0.30028"
"3998","Na","2009-08-26","21.25"
"3999","SO4","2009-08-26","17.20"
"4000","SRP","2009-08-26","0.0326"
"4001","TIC","2009-08-26","37.843"
"4002","TKN","2009-08-26","0.8801"
"4003","TOC","2009-08-26","5.6996"
"4004","TP","2009-08-26","0.081"
"4005","Temp","2009-08-26","19.519"
"4006","Zoop","2009-08-26","58495"
"4007","pH","2009-08-26","8.681"
"4008","secchi","2009-08-26","2.028"
"4009","Bacillariophyta","2009-08-26","0.575616387"
"4010","Chlorophyta","2009-08-26","0.04017134"
"4011","Cyanophyta","2009-08-26","4.249238001"
"4012","DayLength","2009-08-26","13.19655869"
"4013","Month","2009-09-13","9"
"4014","Year","2009-09-13","09"
"4015","Season","2009-09-13","summer"
"4016","serialdate","2009-09-13","734029"
"4017","Alk","2009-09-13","3257"
"4018","Ca","2009-09-13","33.121"
"4019","Chl","2009-09-13","9.418"
"4020","Cl","2009-09-13","41.72"
"4021","DIC","2009-09-13","38.85"
"4022","DO","2009-09-13","7.668"
"4023","DOC","2009-09-13","5.23"
"4024","DOsat","2009-09-13","86.693"
"4025","DRSilica","2009-09-13","2.978"
"4026","Fe","2009-09-13","0.003"
"4027","K","2009-09-13","3.52"
"4028","Mg","2009-09-13","32.29"
"4029","Mn","2009-09-13","0.00149"
"4030","NH4","2009-09-13","0.0994"
"4031","NO3NO2","2009-09-13","0.31905"
"4032","Na","2009-09-13","21.18"
"4033","SO4","2009-09-13","16.58"
"4034","SRP","2009-09-13","0.0391"
"4035","TIC","2009-09-13","38.725"
"4036","TKN","2009-09-13","0.8940"
"4037","TOC","2009-09-13","5.0792"
"4038","TP","2009-09-13","0.087"
"4039","Temp","2009-09-13","18.496"
"4040","Zoop","2009-09-13","46981"
"4041","pH","2009-09-13","8.613"
"4042","secchi","2009-09-13","2.480"
"4043","Bacillariophyta","2009-09-13","0.549735324"
"4044","Chlorophyta","2009-09-13","0.028501364"
"4045","Cyanophyta","2009-09-13","3.491444857"
"4046","DayLength","2009-09-13","12.31065269"
"4047","Month","2009-09-27","9"
"4048","Year","2009-09-27","09"
"4049","Season","2009-09-27","fall"
"4050","serialdate","2009-09-27","734043"
"4051","Alk","2009-09-27","3488"
"4052","Ca","2009-09-27","33.077"
"4053","Chl","2009-09-27","6.729"
"4054","Cl","2009-09-27","40.27"
"4055","DIC","2009-09-27","40.73"
"4056","DO","2009-09-27","6.815"
"4057","DOC","2009-09-27","6.04"
"4058","DOsat","2009-09-27","76.245"
"4059","DRSilica","2009-09-27","3.050"
"4060","Fe","2009-09-27","0.004"
"4061","K","2009-09-27","3.54"
"4062","Mg","2009-09-27","32.23"
"4063","Mn","2009-09-27","0.00119"
"4064","NH4","2009-09-27","0.1993"
"4065","NO3NO2","2009-09-27","0.22606"
"4066","Na","2009-09-27","21.11"
"4067","SO4","2009-09-27","15.88"
"4068","SRP","2009-09-27","0.0436"
"4069","TIC","2009-09-27","39.871"
"4070","TKN","2009-09-27","0.9433"
"4071","TOC","2009-09-27","5.1884"
"4072","TP","2009-09-27","0.087"
"4073","Temp","2009-09-27","17.935"
"4074","Zoop","2009-09-27","44495"
"4075","pH","2009-09-27","8.459"
"4076","secchi","2009-09-27","2.693"
"4077","Bacillariophyta","2009-09-27","0.230890774"
"4078","Chlorophyta","2009-09-27","0.022162054"
"4079","Cyanophyta","2009-09-27","2.716294581"
"4080","DayLength","2009-09-27","11.60799215"
"4081","Month","2009-10-07","10"
"4082","Year","2009-10-07","09"
"4083","Season","2009-10-07","fall"
"4084","serialdate","2009-10-07","734053"
"4085","Alk","2009-10-07","3397"
"4086","Ca","2009-10-07","33.035"
"4087","Chl","2009-10-07","6.980"
"4088","Cl","2009-10-07","38.90"
"4089","DIC","2009-10-07","40.56"
"4090","DO","2009-10-07","7.265"
"4091","DOC","2009-10-07","5.75"
"4092","DOsat","2009-10-07","78.687"
"4093","DRSilica","2009-10-07","3.228"
"4094","Fe","2009-10-07","0.005"
"4095","K","2009-10-07","3.56"
"4096","Mg","2009-10-07","32.18"
"4097","Mn","2009-10-07","0.00091"
"4098","NH4","2009-10-07","0.2097"
"4099","NO3NO2","2009-10-07","0.30594"
"4100","Na","2009-10-07","21.05"
"4101","SO4","2009-10-07","15.23"
"4102","SRP","2009-10-07","0.0541"
"4103","TIC","2009-10-07","40.321"
"4104","TKN","2009-10-07","0.9547"
"4105","TOC","2009-10-07","5.1533"
"4106","TP","2009-10-07","0.096"
"4107","Temp","2009-10-07","16.954"
"4108","Zoop","2009-10-07","43677"
"4109","pH","2009-10-07","8.466"
"4110","secchi","2009-10-07","2.988"
"4111","Bacillariophyta","2009-10-07","0.240607952"
"4112","Chlorophyta","2009-10-07","0.021754476"
"4113","Cyanophyta","2009-10-07","2.610263726"
"4114","DayLength","2009-10-07","11.11226269"
"4115","Month","2009-10-26","10"
"4116","Year","2009-10-26","09"
"4117","Season","2009-10-26","fall"
"4118","serialdate","2009-10-26","734072"
"4119","Alk","2009-10-26","3274"
"4120","Ca","2009-10-26","32.917"
"4121","Chl","2009-10-26","4.779"
"4122","Cl","2009-10-26","35.02"
"4123","DIC","2009-10-26","41.72"
"4124","DO","2009-10-26","7.863"
"4125","DOC","2009-10-26","5.22"
"4126","DOsat","2009-10-26","78.244"
"4127","DRSilica","2009-10-26","3.994"
"4128","Fe","2009-10-26","0.009"
